MM/DD/YYYY hh:mm:ss.SSS,Temp,Humidity,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
03/03/2025 11:09:42.332,23.72,58.79,1.16.3,Free_feed,7,3.56,3,0,Pellet,Left,3,9,24,0,Timed_out,340,NaN
03/03/2025 11:09:48.738,23.73,58.84,1.16.3,Free_feed,7,3.56,NaN,0,PelletInWell,Left,3,9,24,0,NaN,NaN,NaN
03/03/2025 11:12:02.507,23.71,58.72,1.16.3,Free_feed,7,3.56,NaN,0,LeftWithPellet,Left,4,9,24,0,NaN,NaN,0.05
03/03/2025 11:12:06.620,23.72,58.76,1.16.3,Free_feed,7,3.56,1,0,Pellet,Left,4,9,25,0,Timed_out,144,NaN
03/03/2025 11:12:12.935,23.72,58.66,1.16.3,Free_feed,7,3.57,NaN,0,PelletInWell,Left,4,9,25,0,NaN,NaN,NaN
03/03/2025 11:12:22.466,23.70,58.67,1.16.3,Free_feed,7,3.56,1,0,Pellet,Left,4,9,26,0,9.46,16,NaN
03/03/2025 11:12:30.996,23.70,58.62,1.16.3,Free_feed,7,3.56,NaN,0,PelletInWell,Left,4,9,26,0,NaN,NaN,NaN
03/03/2025 11:16:10.126,23.70,58.43,1.16.3,Free_feed,7,3.57,2,0,Pellet,Left,4,9,27,0,Timed_out,228,NaN
03/03/2025 11:16:16.469,23.70,58.44,1.16.3,Free_feed,7,3.57,NaN,0,PelletInWell,Left,4,9,27,0,NaN,NaN,NaN
03/03/2025 11:17:23.760,23.69,58.42,1.16.3,Free_feed,7,3.57,1,0,Pellet,Left,4,9,28,0,Timed_out,74,NaN
03/03/2025 11:17:30.123,23.69,58.50,1.16.3,Free_feed,7,3.57,NaN,0,PelletInWell,Left,4,9,28,0,NaN,NaN,NaN
03/03/2025 11:17:34.835,23.70,58.46,1.16.3,Free_feed,7,3.56,1,0,Pellet,Left,4,9,29,0,4.60,11,NaN
03/03/2025 11:17:40.616,23.70,58.45,1.16.3,Free_feed,7,3.57,NaN,0,PelletInWell,Left,4,9,29,0,NaN,NaN,NaN
03/03/2025 11:47:23.851,23.61,58.45,1.16.3,Free_feed,7,3.59,1,0,Pellet,Left,4,9,30,0,Timed_out,1789,NaN
03/03/2025 11:47:30.220,23.61,58.45,1.16.3,Free_feed,7,3.58,NaN,0,PelletInWell,Left,4,9,30,0,NaN,NaN,NaN
03/03/2025 11:47:36.586,23.61,58.43,1.16.3,Free_feed,7,3.58,1,0,Pellet,Left,4,9,31,0,6.31,13,NaN
03/03/2025 11:47:44.973,23.62,58.40,1.16.3,Free_feed,7,3.58,NaN,0,PelletInWell,Left,4,9,31,0,NaN,NaN,NaN
03/03/2025 11:47:50.313,23.61,58.44,1.16.3,Free_feed,7,3.59,2,0,Pellet,Left,4,9,32,0,5.28,13,NaN
03/03/2025 11:47:56.723,23.62,58.48,1.16.3,Free_feed,7,3.58,NaN,0,PelletInWell,Left,4,9,32,0,NaN,NaN,NaN
03/03/2025 11:48:12.928,23.61,58.39,1.16.3,Free_feed,7,3.59,NaN,0,RightWithPellet,Left,4,10,32,0,NaN,NaN,0.19
03/03/2025 11:48:55.106,23.60,58.55,1.16.3,Free_feed,7,3.59,1,0,Pellet,Left,4,10,33,0,58.41,65,NaN
03/03/2025 11:49:01.450,23.61,58.65,1.16.3,Free_feed,7,3.59,NaN,0,PelletInWell,Left,4,10,33,0,NaN,NaN,NaN
03/03/2025 11:49:11.578,23.60,58.67,1.16.3,Free_feed,7,3.58,1,0,Pellet,Left,4,10,34,0,10.08,17,NaN
03/03/2025 11:49:22.701,23.61,58.43,1.16.3,Free_feed,7,3.58,NaN,0,PelletInWell,Left,4,10,34,0,NaN,NaN,NaN
03/03/2025 11:49:25.208,23.62,58.43,1.16.3,Free_feed,7,3.59,4,0,Pellet,Left,4,10,35,0,2.47,13,NaN
03/03/2025 11:49:31.936,23.61,58.51,1.16.3,Free_feed,7,3.59,NaN,0,PelletInWell,Left,4,10,35,0,NaN,NaN,NaN
03/03/2025 11:51:05.706,23.62,58.30,1.16.3,Free_feed,7,3.58,2,0,Pellet,Left,4,10,36,0,Timed_out,101,NaN
03/03/2025 11:51:12.256,23.62,58.32,1.16.3,Free_feed,7,3.58,NaN,0,PelletInWell,Left,4,10,36,0,NaN,NaN,NaN
03/03/2025 11:52:29.125,23.61,58.29,1.16.3,Free_feed,7,3.59,2,0,Pellet,Left,4,10,37,0,Timed_out,83,NaN
03/03/2025 11:52:35.645,23.62,58.22,1.16.3,Free_feed,7,3.58,NaN,0,PelletInWell,Left,4,10,37,0,NaN,NaN,NaN
03/03/2025 11:56:06.585,23.62,58.21,1.16.3,Free_feed,7,3.59,2,0,Pellet,Left,4,10,38,0,Timed_out,218,NaN
03/03/2025 11:56:12.913,23.63,58.18,1.16.3,Free_feed,7,3.59,NaN,0,PelletInWell,Left,4,10,38,0,NaN,NaN,NaN
03/03/2025 11:59:15.977,23.61,58.00,1.16.3,Free_feed,7,3.60,1,0,Pellet,Left,4,10,39,0,Timed_out,189,NaN
03/03/2025 11:59:22.329,23.62,58.08,1.16.3,Free_feed,7,3.60,NaN,0,PelletInWell,Left,4,10,39,0,NaN,NaN,NaN
03/03/2025 11:59:38.275,23.62,58.01,1.16.3,Free_feed,7,3.59,NaN,0,LeftWithPellet,Left,5,10,39,0,NaN,NaN,0.05
03/03/2025 11:59:39.252,23.62,58.03,1.16.3,Free_feed,7,3.59,NaN,0,LeftWithPellet,Left,6,10,39,0,NaN,NaN,0.41
03/03/2025 12:00:39.874,23.60,58.22,1.16.3,Free_feed,7,3.60,NaN,0,LeftWithPellet,Left,7,10,39,0,NaN,NaN,0.55
03/03/2025 12:00:42.584,23.59,58.18,1.16.3,Free_feed,7,3.60,NaN,0,LeftWithPellet,Left,8,10,39,0,NaN,NaN,0.07
03/03/2025 12:03:12.770,23.60,58.05,1.16.3,Free_feed,7,3.59,1,0,Pellet,Left,8,10,40,0,Timed_out,237,NaN
03/03/2025 12:03:19.174,23.59,58.13,1.16.3,Free_feed,7,3.60,NaN,0,PelletInWell,Left,8,10,40,0,NaN,NaN,NaN
03/03/2025 12:05:30.738,23.59,58.20,1.16.3,Free_feed,7,3.60,1,0,Pellet,Left,8,10,41,0,Timed_out,138,NaN
03/03/2025 12:05:37.096,23.59,58.14,1.16.3,Free_feed,7,3.60,NaN,0,PelletInWell,Left,8,10,41,0,NaN,NaN,NaN
03/03/2025 12:11:51.443,23.57,58.32,1.16.3,Free_feed,7,3.60,1,0,Pellet,Left,8,10,42,0,Timed_out,381,NaN
03/03/2025 12:11:57.959,23.57,58.36,1.16.3,Free_feed,7,3.60,NaN,0,PelletInWell,Left,8,10,42,0,NaN,NaN,NaN
03/03/2025 12:12:01.164,23.56,58.37,1.16.3,Free_feed,7,3.60,1,0,Pellet,Left,8,10,43,0,3.23,9,NaN
03/03/2025 12:12:07.088,23.57,58.40,1.16.3,Free_feed,7,3.60,NaN,0,PelletInWell,Left,8,10,43,0,NaN,NaN,NaN
03/03/2025 12:21:47.386,23.53,58.09,1.16.3,Free_feed,7,3.61,NaN,0,LeftWithPellet,Left,9,10,43,0,NaN,NaN,0.31
03/03/2025 12:21:54.098,23.54,58.12,1.16.3,Free_feed,7,3.61,1,0,Pellet,Left,9,10,44,0,Timed_out,593,NaN
03/03/2025 12:22:00.413,23.55,58.16,1.16.3,Free_feed,7,3.60,NaN,0,PelletInWell,Left,9,10,44,0,NaN,NaN,NaN
03/03/2025 12:22:04.327,23.55,58.15,1.16.3,Free_feed,7,3.60,1,0,Pellet,Left,9,10,45,0,3.84,10,NaN
03/03/2025 12:22:10.644,23.54,58.23,1.16.3,Free_feed,7,3.60,NaN,0,PelletInWell,Left,9,10,45,0,NaN,NaN,NaN
03/03/2025 12:22:37.808,23.54,58.23,1.16.3,Free_feed,7,3.61,NaN,0,RightWithPellet,Left,9,11,45,0,NaN,NaN,0.02
03/03/2025 12:25:14.606,23.52,58.39,1.16.3,Free_feed,7,3.61,1,0,Pellet,Left,9,11,46,0,Timed_out,191,NaN
03/03/2025 12:25:20.954,23.52,58.39,1.16.3,Free_feed,7,3.60,NaN,0,PelletInWell,Left,9,11,46,0,NaN,NaN,NaN
03/03/2025 12:25:42.119,23.52,58.40,1.16.3,Free_feed,7,3.61,1,0,Pellet,Left,9,11,47,0,21.14,27,NaN
03/03/2025 12:25:48.035,23.52,58.40,1.16.3,Free_feed,7,3.61,NaN,0,PelletInWell,Left,9,11,47,0,NaN,NaN,NaN
03/03/2025 12:35:41.992,23.59,59.63,1.16.3,Free_feed,7,3.61,1,0,Pellet,Left,9,11,48,0,Timed_out,600,NaN
03/03/2025 12:35:47.791,23.58,59.66,1.16.3,Free_feed,7,3.62,NaN,0,PelletInWell,Left,9,11,48,0,NaN,NaN,NaN
03/03/2025 12:36:58.651,23.58,59.70,1.16.3,Free_feed,7,3.60,NaN,0,LeftWithPellet,Left,10,11,48,0,NaN,NaN,0.17
03/03/2025 12:37:41.496,23.60,59.73,1.16.3,Free_feed,7,3.61,NaN,0,RightWithPellet,Left,10,12,48,0,NaN,NaN,0.04
03/03/2025 12:37:45.608,23.61,59.79,1.16.3,Free_feed,7,3.61,NaN,0,LeftWithPellet,Left,11,12,48,0,NaN,NaN,0.05
03/03/2025 12:37:50.120,23.60,59.80,1.16.3,Free_feed,7,3.62,1,0,Pellet,Left,11,12,49,0,Timed_out,128,NaN
03/03/2025 12:37:56.488,23.61,59.75,1.16.3,Free_feed,7,3.61,NaN,0,PelletInWell,Left,11,12,49,0,NaN,NaN,NaN
03/03/2025 12:37:58.824,23.60,59.79,1.16.3,Free_feed,7,3.61,1,0,Pellet,Left,11,12,50,0,2.27,9,NaN
03/03/2025 12:38:05.205,23.60,59.73,1.16.3,Free_feed,7,3.61,NaN,0,PelletInWell,Left,11,12,50,0,NaN,NaN,NaN
03/03/2025 12:38:13.352,23.61,59.74,1.16.3,Free_feed,7,3.62,1,0,Pellet,Left,11,12,51,0,8.09,15,NaN
03/03/2025 12:38:19.870,23.62,59.76,1.16.3,Free_feed,7,3.61,NaN,0,PelletInWell,Left,11,12,51,0,NaN,NaN,NaN
03/03/2025 12:38:53.842,23.63,59.97,1.16.3,Free_feed,7,3.62,1,0,Pellet,Left,11,12,52,0,34.00,40,NaN
03/03/2025 12:39:00.374,23.62,60.02,1.16.3,Free_feed,7,3.62,NaN,0,PelletInWell,Left,11,12,52,0,NaN,NaN,NaN
03/03/2025 12:39:02.156,23.62,60.03,1.16.3,Free_feed,7,3.60,2,0,Pellet,Left,11,12,53,0,1.79,8,NaN
03/03/2025 12:39:08.487,23.61,60.13,1.16.3,Free_feed,7,3.60,NaN,0,PelletInWell,Left,11,12,53,0,NaN,NaN,NaN
03/03/2025 12:39:18.426,23.62,60.00,1.16.3,Free_feed,7,3.61,1,0,Pellet,Left,11,12,54,0,9.81,17,NaN
03/03/2025 12:39:24.744,23.63,60.02,1.16.3,Free_feed,7,3.62,NaN,0,PelletInWell,Left,11,12,54,0,NaN,NaN,NaN
03/03/2025 12:39:30.460,23.64,59.88,1.16.3,Free_feed,7,3.61,1,0,Pellet,Left,11,12,55,0,5.63,12,NaN
03/03/2025 12:39:36.779,23.62,59.80,1.16.3,Free_feed,7,3.61,NaN,0,PelletInWell,Left,11,12,55,0,NaN,NaN,NaN
03/03/2025 12:39:45.923,23.63,59.75,1.16.3,Free_feed,7,3.61,1,0,Pellet,Left,11,12,56,0,9.12,15,NaN
03/03/2025 12:39:52.282,23.64,59.68,1.16.3,Free_feed,7,3.62,NaN,0,PelletInWell,Left,11,12,56,0,NaN,NaN,NaN
03/03/2025 12:39:55.992,23.64,59.68,1.16.3,Free_feed,7,3.62,1,0,Pellet,Left,11,12,57,0,3.64,10,NaN
03/03/2025 12:40:02.335,23.63,59.77,1.16.3,Free_feed,7,3.61,NaN,0,PelletInWell,Left,11,12,57,0,NaN,NaN,NaN
03/03/2025 12:40:08.089,23.62,59.90,1.16.3,Free_feed,7,3.61,1,0,Pellet,Left,11,12,58,0,5.70,12,NaN
03/03/2025 12:40:14.609,23.62,59.88,1.16.3,Free_feed,7,3.62,NaN,0,PelletInWell,Left,11,12,58,0,NaN,NaN,NaN
03/03/2025 12:43:44.831,23.68,59.83,1.16.3,Free_feed,7,3.62,2,0,Pellet,Left,11,12,59,0,Timed_out,217,NaN
03/03/2025 12:43:51.189,23.68,59.80,1.16.3,Free_feed,7,3.62,NaN,0,PelletInWell,Left,11,12,59,0,NaN,NaN,NaN
03/03/2025 12:43:55.364,23.68,59.85,1.16.3,Free_feed,7,3.61,1,0,Pellet,Left,11,12,60,0,4.12,11,NaN
03/03/2025 12:44:01.720,23.69,59.81,1.16.3,Free_feed,7,3.61,NaN,0,PelletInWell,Left,11,12,60,0,NaN,NaN,NaN
03/03/2025 13:00:27.505,23.85,59.79,1.16.3,Free_feed,7,3.62,1,0,Pellet,Left,11,12,61,0,Timed_out,992,NaN
03/03/2025 13:00:33.886,23.87,59.70,1.16.3,Free_feed,7,3.62,NaN,0,PelletInWell,Left,11,12,61,0,NaN,NaN,NaN
03/03/2025 13:00:37.195,23.87,59.62,1.16.3,Free_feed,7,3.62,1,0,Pellet,Left,11,12,62,0,3.23,9,NaN
03/03/2025 13:00:47.722,23.87,59.74,1.16.3,Free_feed,7,3.62,NaN,0,PelletInWell,Left,11,12,62,0,NaN,NaN,NaN
03/03/2025 13:00:49.831,23.85,59.72,1.16.3,Free_feed,7,3.62,3,0,Pellet,Left,11,12,63,0,2.07,13,NaN
03/03/2025 13:00:56.147,23.87,59.78,1.16.3,Free_feed,7,3.62,NaN,0,PelletInWell,Left,11,12,63,0,NaN,NaN,NaN
03/03/2025 13:01:02.758,23.87,59.84,1.16.3,Free_feed,7,3.62,1,0,Pellet,Left,11,12,64,0,6.58,13,NaN
03/03/2025 13:01:09.176,23.86,59.88,1.16.3,Free_feed,7,3.62,NaN,0,PelletInWell,Left,11,12,64,0,NaN,NaN,NaN
03/03/2025 13:01:15.092,23.88,59.82,1.16.3,Free_feed,7,3.62,1,0,Pellet,Left,11,12,65,0,5.76,12,NaN
03/03/2025 13:01:21.407,23.88,59.78,1.16.3,Free_feed,7,3.62,NaN,0,PelletInWell,Left,11,12,65,0,NaN,NaN,NaN
03/03/2025 13:05:22.217,23.89,59.73,1.16.3,Free_feed,7,3.62,NaN,0,RightWithPellet,Left,11,13,65,0,NaN,NaN,0.03
03/03/2025 13:05:42.153,23.90,59.74,1.16.3,Free_feed,7,3.62,1,0,Pellet,Left,11,13,66,0,Timed_out,267,NaN
03/03/2025 13:05:52.681,23.91,59.68,1.16.3,Free_feed,7,3.62,NaN,0,PelletInWell,Left,11,13,66,0,NaN,NaN,NaN
03/03/2025 13:06:40.295,23.90,59.80,1.16.3,Free_feed,7,3.62,3,0,Pellet,Left,11,13,67,0,47.68,59,NaN
03/03/2025 13:06:46.690,23.89,59.82,1.16.3,Free_feed,7,3.62,NaN,0,PelletInWell,Left,11,13,67,0,NaN,NaN,NaN
03/03/2025 13:06:52.604,23.92,59.80,1.16.3,Free_feed,7,3.62,1,0,Pellet,Left,11,13,68,0,5.83,12,NaN
03/03/2025 13:06:58.423,23.90,59.85,1.16.3,Free_feed,7,3.62,NaN,0,PelletInWell,Left,11,13,68,0,NaN,NaN,NaN
03/03/2025 13:07:48.443,23.92,59.78,1.16.3,Free_feed,7,3.62,NaN,0,RightWithPellet,Left,11,14,68,0,NaN,NaN,0.33
03/03/2025 13:07:49.951,23.93,59.78,1.16.3,Free_feed,7,3.63,1,0,Pellet,Left,11,14,69,0,51.48,57,NaN
03/03/2025 13:07:56.130,23.92,59.89,1.16.3,Free_feed,7,3.62,NaN,0,PelletInWell,Left,11,14,69,0,NaN,NaN,NaN
03/03/2025 13:14:29.208,23.93,60.11,1.16.3,Free_feed,7,3.62,1,0,Pellet,Left,11,14,70,0,Timed_out,400,NaN
03/03/2025 13:14:35.523,23.96,60.11,1.16.3,Free_feed,7,3.62,NaN,0,PelletInWell,Left,11,14,70,0,NaN,NaN,NaN
03/03/2025 13:52:32.552,24.13,59.78,1.16.3,Free_feed,7,3.63,1,0,Pellet,Left,11,14,71,0,Timed_out,2283,NaN
03/03/2025 13:52:38.896,24.13,59.81,1.16.3,Free_feed,7,3.63,NaN,0,PelletInWell,Left,11,14,71,0,NaN,NaN,NaN
03/03/2025 13:52:43.691,24.13,59.75,1.16.3,Free_feed,7,3.63,1,0,Pellet,Left,11,14,72,0,4.74,11,NaN
03/03/2025 13:52:50.206,24.13,59.87,1.16.3,Free_feed,7,3.63,NaN,0,PelletInWell,Left,11,14,72,0,NaN,NaN,NaN
03/03/2025 13:52:58.534,24.13,59.95,1.16.3,Free_feed,7,3.64,1,0,Pellet,Left,11,14,73,0,8.37,15,NaN
03/03/2025 13:53:04.914,24.14,59.99,1.16.3,Free_feed,7,3.64,NaN,0,PelletInWell,Left,11,14,73,0,NaN,NaN,NaN
03/03/2025 13:53:12.632,24.12,59.95,1.16.3,Free_feed,7,3.63,1,0,Pellet,Left,11,14,74,0,7.61,14,NaN
03/03/2025 13:53:18.952,24.13,59.81,1.16.3,Free_feed,7,3.63,NaN,0,PelletInWell,Left,11,14,74,0,NaN,NaN,NaN
03/03/2025 13:53:24.475,24.14,59.69,1.16.3,Free_feed,7,3.63,1,0,Pellet,Left,11,14,75,0,5.49,12,NaN
03/03/2025 13:53:30.858,24.15,59.77,1.16.3,Free_feed,7,3.63,NaN,0,PelletInWell,Left,11,14,75,0,NaN,NaN,NaN
03/03/2025 13:53:39.583,24.13,60.01,1.16.3,Free_feed,7,3.64,1,0,Pellet,Left,11,14,76,0,8.64,15,NaN
03/03/2025 13:53:45.904,24.13,60.10,1.16.3,Free_feed,7,3.64,NaN,0,PelletInWell,Left,11,14,76,0,NaN,NaN,NaN
03/03/2025 13:55:09.455,24.13,59.62,1.16.3,Free_feed,7,3.63,1,0,Pellet,Left,11,14,77,0,Timed_out,90,NaN
03/03/2025 13:55:15.857,24.14,59.57,1.16.3,Free_feed,7,3.63,NaN,0,PelletInWell,Left,11,14,77,0,NaN,NaN,NaN
03/03/2025 13:57:07.666,24.14,59.73,1.16.3,Free_feed,7,3.63,NaN,0,LeftWithPellet,Left,12,14,77,0,NaN,NaN,0.65
03/03/2025 14:01:07.476,24.17,60.20,1.16.3,Free_feed,7,3.64,1,0,Pellet,Left,12,14,78,0,Timed_out,358,NaN
03/03/2025 14:01:13.853,24.16,60.04,1.16.3,Free_feed,7,3.64,NaN,0,PelletInWell,Left,12,14,78,0,NaN,NaN,NaN
03/03/2025 14:01:17.971,24.16,60.02,1.16.3,Free_feed,7,3.63,1,0,Pellet,Left,12,14,79,0,4.05,11,NaN
03/03/2025 14:01:26.382,24.16,60.05,1.16.3,Free_feed,7,3.64,NaN,0,PelletInWell,Left,12,14,79,0,NaN,NaN,NaN
03/03/2025 14:07:06.426,24.17,59.92,1.16.3,Free_feed,7,3.64,2,0,Pellet,Left,12,14,80,0,Timed_out,348,NaN
03/03/2025 14:07:12.835,24.19,59.89,1.16.3,Free_feed,7,3.64,NaN,0,PelletInWell,Left,12,14,80,0,NaN,NaN,NaN
03/03/2025 14:07:20.758,24.18,59.93,1.16.3,Free_feed,7,3.64,1,0,Pellet,Left,12,14,81,0,7.81,14,NaN
03/03/2025 14:07:27.078,24.19,59.97,1.16.3,Free_feed,7,3.64,NaN,0,PelletInWell,Left,12,14,81,0,NaN,NaN,NaN
03/03/2025 14:07:30.987,24.18,59.96,1.16.3,Free_feed,7,3.64,1,0,Pellet,Left,12,14,82,0,3.85,11,NaN
