MM/DD/YYYY hh:mm:ss.SSS,Temp,Humidity,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
02/27/2025 11:06:02.839,22.80,63.77,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,3,1,14,0,NaN,NaN,NaN
02/27/2025 11:13:35.311,22.78,63.86,1.16.3,Free_feed,2,4.17,3,0,Pellet,Left,3,1,15,0,Timed_out,461,NaN
02/27/2025 11:13:41.887,22.78,63.86,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,3,1,15,0,NaN,NaN,NaN
02/27/2025 11:20:07.749,22.74,64.00,1.16.3,Free_feed,2,4.18,1,0,Pellet,Left,3,1,16,0,Timed_out,392,NaN
02/27/2025 11:20:14.322,22.75,63.98,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,3,1,16,0,NaN,NaN,NaN
02/27/2025 11:20:16.430,22.74,63.96,1.16.3,Free_feed,2,4.17,1,0,Pellet,Left,3,1,17,0,1.98,9,NaN
02/27/2025 11:20:22.969,22.75,63.95,1.16.3,Free_feed,2,4.18,NaN,0,PelletInWell,Left,3,1,17,0,NaN,NaN,NaN
02/27/2025 11:20:26.079,22.74,63.96,1.16.3,Free_feed,2,4.16,1,0,Pellet,Left,3,1,18,0,3.01,10,NaN
02/27/2025 11:20:34.665,22.73,64.00,1.16.3,Free_feed,2,4.18,NaN,0,PelletInWell,Left,3,1,18,0,NaN,NaN,NaN
02/27/2025 11:20:36.240,22.74,63.97,1.16.3,Free_feed,2,4.17,2,0,Pellet,Left,3,1,19,0,1.51,10,NaN
02/27/2025 11:20:42.354,22.74,63.93,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,3,1,19,0,NaN,NaN,NaN
02/27/2025 11:20:43.258,22.75,63.94,1.16.3,Free_feed,2,4.17,1,0,Pellet,Left,3,1,20,0,0.89,7,NaN
02/27/2025 11:20:49.836,22.73,63.97,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,3,1,20,0,NaN,NaN,NaN
02/27/2025 11:20:55.152,22.73,64.01,1.16.3,Free_feed,2,4.17,1,0,Pellet,Left,3,1,21,0,5.21,12,NaN
02/27/2025 11:21:03.688,22.74,64.00,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,3,1,21,0,NaN,NaN,NaN
02/27/2025 11:55:36.376,22.58,64.47,1.16.3,Free_feed,2,4.17,2,0,Pellet,Left,3,1,22,0,Timed_out,2081,NaN
02/27/2025 11:55:42.971,22.58,64.47,1.16.3,Free_feed,2,4.16,NaN,0,PelletInWell,Left,3,1,22,0,NaN,NaN,NaN
02/27/2025 12:08:58.264,22.57,64.95,1.16.3,Free_feed,2,4.17,NaN,0,LeftWithPellet,Left,4,1,22,0,NaN,NaN,0.03
02/27/2025 12:09:06.814,22.58,64.94,1.16.3,Free_feed,2,4.16,NaN,0,RightWithPellet,Left,4,2,22,0,NaN,NaN,0.46
02/27/2025 12:17:49.945,22.61,65.08,1.16.3,Free_feed,2,4.17,NaN,0,RightWithPellet,Left,4,3,22,0,NaN,NaN,0.18
02/27/2025 12:17:58.672,22.60,65.08,1.16.3,Free_feed,2,4.17,NaN,0,RightWithPellet,Left,4,4,22,0,NaN,NaN,0.13
02/27/2025 12:18:01.865,22.62,65.06,1.16.3,Free_feed,2,4.17,NaN,0,RightWithPellet,Left,4,5,22,0,NaN,NaN,0.12
02/27/2025 12:18:07.208,22.61,65.01,1.16.3,Free_feed,2,4.17,NaN,0,RightWithPellet,Left,4,6,22,0,NaN,NaN,0.07
02/27/2025 12:18:08.713,22.61,65.00,1.16.3,Free_feed,2,4.17,NaN,0,RightWithPellet,Left,4,7,22,0,NaN,NaN,0.41
02/27/2025 12:18:21.694,22.63,64.97,1.16.3,Free_feed,2,4.18,NaN,0,LeftWithPellet,Left,5,7,22,0,NaN,NaN,0.71
02/27/2025 12:18:22.805,22.62,64.96,1.16.3,Free_feed,2,4.17,NaN,0,LeftWithPellet,Left,6,7,22,0,NaN,NaN,0.10
02/27/2025 12:18:41.943,22.64,64.89,1.16.3,Free_feed,2,4.17,NaN,0,RightWithPellet,Left,6,8,22,0,NaN,NaN,0.29
02/27/2025 12:18:48.655,22.63,64.89,1.16.3,Free_feed,2,4.17,NaN,0,LeftWithPellet,Left,7,8,22,0,NaN,NaN,0.05
02/27/2025 12:19:59.304,22.63,64.67,1.16.3,Free_feed,2,4.16,1,0,Pellet,Left,7,8,23,0,Timed_out,1463,NaN
02/27/2025 12:20:05.823,22.62,64.63,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,7,8,23,0,NaN,NaN,NaN
02/27/2025 12:20:09.147,22.62,64.63,1.16.3,Free_feed,2,4.17,1,0,Pellet,Left,7,8,24,0,3.29,10,NaN
02/27/2025 12:20:15.863,22.63,64.66,1.16.3,Free_feed,2,4.18,NaN,0,PelletInWell,Left,7,8,24,0,NaN,NaN,NaN
02/27/2025 12:21:39.745,22.61,64.50,1.16.3,Free_feed,2,4.18,2,0,Pellet,Left,7,8,25,0,Timed_out,91,NaN
02/27/2025 12:21:46.263,22.60,64.52,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,7,8,25,0,NaN,NaN,NaN
02/27/2025 12:22:11.032,22.62,64.53,1.16.3,Free_feed,2,4.17,1,0,Pellet,Left,7,8,26,0,24.65,31,NaN
02/27/2025 12:22:17.571,22.61,64.48,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,7,8,26,0,NaN,NaN,NaN
02/27/2025 12:33:40.133,22.65,65.05,1.16.3,Free_feed,2,4.17,NaN,0,RightWithPellet,Left,7,9,26,0,NaN,NaN,0.16
02/27/2025 12:34:07.286,22.67,65.13,1.16.3,Free_feed,2,4.17,NaN,0,LeftWithPellet,Left,8,9,26,0,NaN,NaN,0.14
02/27/2025 12:34:09.282,22.66,65.15,1.16.3,Free_feed,2,4.18,1,0,Pellet,Left,8,9,27,0,Timed_out,718,NaN
02/27/2025 12:34:15.866,22.68,65.16,1.16.3,Free_feed,2,4.18,NaN,0,PelletInWell,Left,8,9,27,0,NaN,NaN,NaN
02/27/2025 12:35:48.967,22.67,65.23,1.16.3,Free_feed,2,4.17,1,0,Pellet,Left,8,9,28,0,Timed_out,100,NaN
02/27/2025 12:36:02.305,22.69,65.24,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,8,9,28,0,NaN,NaN,NaN
02/27/2025 12:43:49.868,22.71,65.54,1.16.3,Free_feed,2,4.17,NaN,0,LeftWithPellet,Left,9,9,28,0,NaN,NaN,0.08
02/27/2025 12:43:54.796,22.71,65.53,1.16.3,Free_feed,2,4.17,NaN,0,RightWithPellet,Left,9,10,28,0,NaN,NaN,0.06
02/27/2025 12:44:02.110,22.72,65.55,1.16.3,Free_feed,2,4.17,5,0,Pellet,Left,9,10,29,0,Timed_out,493,NaN
02/27/2025 12:44:08.831,22.72,65.51,1.16.3,Free_feed,2,4.18,NaN,0,PelletInWell,Left,9,10,29,0,NaN,NaN,NaN
02/27/2025 12:44:10.339,22.72,65.50,1.16.3,Free_feed,2,4.18,2,0,Pellet,Left,9,10,30,0,1.44,9,NaN
02/27/2025 12:44:16.943,22.74,65.52,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,9,10,30,0,NaN,NaN,NaN
02/27/2025 12:44:25.670,22.73,65.53,1.16.3,Free_feed,2,4.17,1,0,Pellet,Left,9,10,31,0,8.57,15,NaN
02/27/2025 12:44:32.187,22.72,65.56,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,9,10,31,0,NaN,NaN,NaN
02/27/2025 12:50:45.421,22.76,65.79,1.16.3,Free_feed,2,4.17,NaN,0,LeftWithPellet,Left,10,10,31,0,NaN,NaN,0.17
02/27/2025 12:53:57.562,22.79,65.67,1.16.3,Free_feed,2,4.18,NaN,0,LeftWithPellet,Left,11,10,31,0,NaN,NaN,0.12
02/27/2025 12:56:03.194,22.80,65.68,1.16.3,Free_feed,2,4.16,1,0,Pellet,Left,11,10,32,0,Timed_out,697,NaN
02/27/2025 12:56:11.916,22.79,65.70,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,11,10,32,0,NaN,NaN,NaN
02/27/2025 12:56:15.253,22.80,65.66,1.16.3,Free_feed,2,4.17,2,0,Pellet,Left,11,10,33,0,3.29,13,NaN
02/27/2025 12:56:21.812,22.79,65.62,1.16.3,Free_feed,2,4.18,NaN,0,PelletInWell,Left,11,10,33,0,NaN,NaN,NaN
02/27/2025 12:56:26.607,22.81,65.66,1.16.3,Free_feed,2,4.17,1,0,Pellet,Left,11,10,34,0,4.73,11,NaN
02/27/2025 12:56:35.178,22.80,65.64,1.16.3,Free_feed,2,4.16,NaN,0,PelletInWell,Left,11,10,34,0,NaN,NaN,NaN
02/27/2025 12:57:41.419,22.83,65.69,1.16.3,Free_feed,2,4.17,2,0,Pellet,Left,11,10,35,0,Timed_out,75,NaN
02/27/2025 12:57:47.954,22.81,65.63,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,11,10,35,0,NaN,NaN,NaN
02/27/2025 12:58:01.942,22.82,65.55,1.16.3,Free_feed,2,4.17,1,0,Pellet,Left,11,10,36,0,13.93,20,NaN
02/27/2025 12:58:08.558,22.81,65.58,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,11,10,36,0,NaN,NaN,NaN
02/27/2025 13:05:48.439,22.89,65.12,1.16.3,Free_feed,2,4.16,1,0,Pellet,Left,11,10,37,0,Timed_out,467,NaN
02/27/2025 13:05:55.001,22.89,65.16,1.16.3,Free_feed,2,4.18,NaN,0,PelletInWell,Left,11,10,37,0,NaN,NaN,NaN
02/27/2025 13:13:29.365,22.91,64.84,1.16.3,Free_feed,2,4.17,1,0,Pellet,Left,11,10,38,0,Timed_out,461,NaN
02/27/2025 13:13:40.572,22.91,64.79,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,11,10,38,0,NaN,NaN,NaN
02/27/2025 13:13:41.876,22.92,64.79,1.16.3,Free_feed,2,4.17,4,0,Pellet,Left,11,10,39,0,1.16,12,NaN
02/27/2025 13:13:48.599,22.91,64.79,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,11,10,39,0,NaN,NaN,NaN
02/27/2025 13:20:00.998,22.94,64.90,1.16.3,Free_feed,2,4.17,NaN,0,LeftWithPellet,Left,12,10,39,0,NaN,NaN,0.18
02/27/2025 13:22:29.647,22.93,64.77,1.16.3,Free_feed,2,4.17,NaN,0,RightWithPellet,Left,12,11,39,0,NaN,NaN,0.03
02/27/2025 13:22:31.352,22.93,64.75,1.16.3,Free_feed,2,4.17,NaN,0,RightWithPellet,Left,12,12,39,0,NaN,NaN,0.06
02/27/2025 13:22:44.688,22.94,64.82,1.16.3,Free_feed,2,4.17,NaN,0,LeftWithPellet,Left,13,12,39,0,NaN,NaN,0.34
02/27/2025 13:22:45.635,22.95,64.83,1.16.3,Free_feed,2,4.17,NaN,0,LeftWithPellet,Left,14,12,39,0,NaN,NaN,0.33
02/27/2025 13:22:50.148,22.93,64.80,1.16.3,Free_feed,2,4.18,2,0,Pellet,Left,14,12,40,0,Timed_out,548,NaN
02/27/2025 13:23:02.973,22.95,64.84,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,14,12,40,0,NaN,NaN,NaN
02/27/2025 13:23:03.878,22.93,64.84,1.16.3,Free_feed,2,4.17,4,0,Pellet,Left,14,12,41,0,0.76,14,NaN
02/27/2025 13:23:10.392,22.91,64.81,1.16.3,Free_feed,2,4.18,NaN,0,PelletInWell,Left,14,12,41,0,NaN,NaN,NaN
02/27/2025 13:23:10.937,22.95,64.82,1.16.3,Free_feed,2,4.18,1,0,Pellet,Left,14,12,42,0,0.48,7,NaN
02/27/2025 13:23:17.459,22.94,64.79,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,14,12,42,0,NaN,NaN,NaN
02/27/2025 13:23:17.962,22.94,64.80,1.16.3,Free_feed,2,4.17,1,0,Pellet,Left,14,12,43,0,0.48,7,NaN
02/27/2025 13:23:24.506,22.94,64.78,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,14,12,43,0,NaN,NaN,NaN
02/27/2025 13:23:30.021,22.93,64.76,1.16.3,Free_feed,2,4.16,1,0,Pellet,Left,14,12,44,0,5.41,12,NaN
02/27/2025 13:23:38.638,22.94,64.75,1.16.3,Free_feed,2,4.18,NaN,0,PelletInWell,Left,14,12,44,0,NaN,NaN,NaN
02/27/2025 13:27:09.972,22.99,64.83,1.16.3,Free_feed,2,4.18,2,0,Pellet,Left,14,12,45,0,Timed_out,220,NaN
02/27/2025 13:27:18.579,22.98,64.86,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,14,12,45,0,NaN,NaN,NaN
02/27/2025 13:28:10.196,22.99,64.84,1.16.3,Free_feed,2,4.18,2,0,Pellet,Left,14,12,46,0,51.54,61,NaN
02/27/2025 13:28:16.759,23.00,64.82,1.16.3,Free_feed,2,4.18,NaN,0,PelletInWell,Left,14,12,46,0,NaN,NaN,NaN
02/27/2025 13:30:56.995,23.03,64.92,1.16.3,Free_feed,2,4.17,NaN,0,RightWithPellet,Left,14,13,46,0,NaN,NaN,0.06
02/27/2025 13:30:58.504,23.02,64.90,1.16.3,Free_feed,2,4.17,NaN,0,RightWithPellet,Left,14,14,46,0,NaN,NaN,0.44
02/27/2025 13:31:11.879,23.01,64.97,1.16.3,Free_feed,2,4.18,NaN,0,RightWithPellet,Left,14,15,46,0,NaN,NaN,1.12
02/27/2025 13:31:12.997,23.05,64.93,1.16.3,Free_feed,2,4.18,NaN,0,RightWithPellet,Left,14,16,46,0,NaN,NaN,0.41
02/27/2025 13:31:14.302,23.03,64.92,1.16.3,Free_feed,2,4.17,NaN,0,RightWithPellet,Left,14,17,46,0,NaN,NaN,0.57
02/27/2025 13:31:18.081,23.03,64.94,1.16.3,Free_feed,2,4.17,NaN,0,LeftWithPellet,Left,15,17,46,0,NaN,NaN,0.15
02/27/2025 13:31:28.859,23.03,64.92,1.16.3,Free_feed,2,4.18,NaN,0,RightWithPellet,Left,15,18,46,0,NaN,NaN,0.20
02/27/2025 13:31:30.655,23.05,64.88,1.16.3,Free_feed,2,4.18,NaN,0,RightWithPellet,Left,15,19,46,0,NaN,NaN,0.64
02/27/2025 13:31:34.968,23.03,64.88,1.16.3,Free_feed,2,4.17,NaN,0,RightWithPellet,Left,15,20,46,0,NaN,NaN,0.87
02/27/2025 13:31:36.680,23.04,64.91,1.16.3,Free_feed,2,4.17,NaN,0,RightWithPellet,Left,15,21,46,0,NaN,NaN,0.55
02/27/2025 13:32:02.442,23.03,64.88,1.16.3,Free_feed,2,4.18,NaN,0,RightWithPellet,Left,15,22,46,0,NaN,NaN,0.16
02/27/2025 13:32:03.349,23.04,64.90,1.16.3,Free_feed,2,4.17,NaN,0,RightWithPellet,Left,15,23,46,0,NaN,NaN,0.25
02/27/2025 13:32:14.936,23.06,64.90,1.16.3,Free_feed,2,4.17,NaN,0,LeftWithPellet,Left,16,23,46,0,NaN,NaN,0.01
02/27/2025 13:32:17.123,23.05,64.90,1.16.3,Free_feed,2,4.18,1,0,Pellet,Left,16,23,47,0,Timed_out,247,NaN
02/27/2025 13:32:23.692,23.05,64.92,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,16,23,47,0,NaN,NaN,NaN
02/27/2025 13:32:24.799,23.05,64.92,1.16.3,Free_feed,2,4.17,1,0,Pellet,Left,16,23,48,0,0.96,7,NaN
02/27/2025 13:32:31.316,23.04,64.92,1.16.3,Free_feed,2,4.18,NaN,0,PelletInWell,Left,16,23,48,0,NaN,NaN,NaN
02/27/2025 13:32:32.887,23.05,64.87,1.16.3,Free_feed,2,4.18,1,0,Pellet,Left,16,23,49,0,1.58,8,NaN
02/27/2025 13:32:41.605,23.05,64.89,1.16.3,Free_feed,2,4.18,NaN,0,PelletInWell,Left,16,23,49,0,NaN,NaN,NaN
02/27/2025 13:32:46.372,23.03,64.90,1.16.3,Free_feed,2,4.17,2,0,Pellet,Left,16,23,50,0,4.80,14,NaN
02/27/2025 13:32:52.986,23.04,64.88,1.16.3,Free_feed,2,4.18,NaN,0,PelletInWell,Left,16,23,50,0,NaN,NaN,NaN
02/27/2025 13:32:59.565,23.04,64.93,1.16.3,Free_feed,2,4.17,1,0,Pellet,Left,16,23,51,0,6.51,13,NaN
02/27/2025 13:33:08.290,23.05,64.93,1.16.3,Free_feed,2,4.18,NaN,0,PelletInWell,Left,16,23,51,0,NaN,NaN,NaN
02/27/2025 13:50:31.460,23.00,65.20,1.16.3,Free_feed,2,4.18,2,0,Pellet,Left,16,23,52,0,Timed_out,1052,NaN
02/27/2025 13:50:40.040,22.99,65.23,1.16.3,Free_feed,2,4.18,NaN,0,PelletInWell,Left,16,23,52,0,NaN,NaN,NaN
02/27/2025 13:50:40.743,22.99,65.19,1.16.3,Free_feed,2,4.18,2,0,Pellet,Left,16,23,53,0,0.55,9,NaN
02/27/2025 13:50:47.272,22.99,65.18,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,16,23,53,0,NaN,NaN,NaN
02/27/2025 13:50:51.619,22.99,65.18,1.16.3,Free_feed,2,4.18,1,0,Pellet,Left,16,23,54,0,4.32,11,NaN
02/27/2025 13:51:02.346,23.00,65.17,1.16.3,Free_feed,2,4.16,NaN,0,PelletInWell,Left,16,23,54,0,NaN,NaN,NaN
02/27/2025 13:51:03.484,22.99,65.16,1.16.3,Free_feed,2,4.17,3,0,Pellet,Left,16,23,55,0,1.10,12,NaN
02/27/2025 13:51:10.078,22.99,65.21,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,16,23,55,0,NaN,NaN,NaN
02/27/2025 13:55:32.308,22.99,65.06,1.16.3,Free_feed,2,4.16,NaN,0,RightWithPellet,Left,16,24,55,0,NaN,NaN,0.02
02/27/2025 13:55:34.645,23.00,65.09,1.16.3,Free_feed,2,4.17,1,0,Pellet,Left,16,24,56,0,Timed_out,271,NaN
02/27/2025 13:55:43.379,22.98,65.14,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,16,24,56,0,NaN,NaN,NaN
02/27/2025 13:56:23.782,22.98,65.10,1.16.3,Free_feed,2,4.17,NaN,0,LeftWithPellet,Left,17,24,56,0,NaN,NaN,0.16
02/27/2025 13:56:25.342,22.99,65.10,1.16.3,Free_feed,2,4.17,NaN,0,LeftWithPellet,Left,18,24,56,0,NaN,NaN,0.93
02/27/2025 13:56:31.859,22.99,65.06,1.16.3,Free_feed,2,4.18,NaN,0,RightWithPellet,Left,18,25,56,0,NaN,NaN,0.58
02/27/2025 13:59:19.477,23.00,64.92,1.16.3,Free_feed,2,4.17,2,0,Pellet,Left,18,25,57,0,Timed_out,225,NaN
02/27/2025 13:59:28.001,23.01,64.92,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,18,25,57,0,NaN,NaN,NaN
02/27/2025 13:59:31.533,23.00,64.89,1.16.3,Free_feed,2,4.17,2,0,Pellet,Left,18,25,58,0,3.49,12,NaN
02/27/2025 13:59:40.264,23.00,64.86,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,18,25,58,0,NaN,NaN,NaN
02/27/2025 14:03:53.283,22.96,64.70,1.16.3,Free_feed,2,4.17,NaN,0,LeftWithPellet,Left,19,25,58,0,NaN,NaN,0.52
02/27/2025 14:03:55.223,22.97,64.68,1.16.3,Free_feed,2,4.18,2,0,Pellet,Left,19,25,59,0,Timed_out,264,NaN
02/27/2025 14:04:01.775,22.96,64.65,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,19,25,59,0,NaN,NaN,NaN
02/27/2025 14:09:16.704,22.98,64.55,1.16.3,Free_feed,2,4.17,1,0,Pellet,Left,19,25,60,0,Timed_out,321,NaN
02/27/2025 14:09:25.428,22.97,64.60,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,19,25,60,0,NaN,NaN,NaN
02/27/2025 14:09:28.976,22.97,64.57,1.16.3,Free_feed,2,4.17,NaN,0,RightWithPellet,Left,19,26,60,0,NaN,NaN,0.25
02/27/2025 14:09:30.082,22.98,64.55,1.16.3,Free_feed,2,4.17,NaN,0,RightWithPellet,Left,19,27,60,0,NaN,NaN,0.41
02/27/2025 14:13:05.017,22.99,64.69,1.16.3,Free_feed,2,4.18,2,0,Pellet,Left,19,27,61,0,Timed_out,229,NaN
02/27/2025 14:13:13.581,22.98,64.69,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,19,27,61,0,NaN,NaN,NaN
02/27/2025 14:13:14.685,22.98,64.68,1.16.3,Free_feed,2,4.17,2,0,Pellet,Left,19,27,62,0,1.03,9,NaN
02/27/2025 14:13:23.266,22.99,64.64,1.16.3,Free_feed,2,4.18,NaN,0,PelletInWell,Left,19,27,62,0,NaN,NaN,NaN
02/27/2025 14:13:26.419,22.99,64.64,1.16.3,Free_feed,2,4.18,2,0,Pellet,Left,19,27,63,0,3.08,12,NaN
02/27/2025 14:13:32.954,22.98,64.66,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,19,27,63,0,NaN,NaN,NaN
02/27/2025 14:13:33.456,22.99,64.66,1.16.3,Free_feed,2,4.17,1,0,Pellet,Left,19,27,64,0,0.48,7,NaN
02/27/2025 14:13:39.998,22.98,64.70,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,19,27,64,0,NaN,NaN,NaN
02/27/2025 14:23:47.859,23.00,64.69,1.16.3,Free_feed,2,4.18,NaN,0,LeftWithPellet,Left,20,27,64,0,NaN,NaN,0.10
02/27/2025 14:23:49.971,22.99,64.70,1.16.3,Free_feed,2,4.17,1,0,Pellet,Left,20,27,65,0,Timed_out,617,NaN
02/27/2025 14:23:56.686,23.00,64.68,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,20,27,65,0,NaN,NaN,NaN
02/27/2025 14:24:03.296,23.00,64.66,1.16.3,Free_feed,2,4.16,2,0,Pellet,Left,20,27,66,0,6.58,13,NaN
02/27/2025 14:24:09.834,22.98,64.69,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,20,27,66,0,NaN,NaN,NaN
02/27/2025 14:24:13.342,22.97,64.64,1.16.3,Free_feed,2,4.16,1,0,Pellet,Left,20,27,67,0,3.36,10,NaN
02/27/2025 14:24:19.868,22.99,64.67,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,20,27,67,0,NaN,NaN,NaN
02/27/2025 14:24:23.177,22.99,64.63,1.16.3,Free_feed,2,4.17,1,0,Pellet,Left,20,27,68,0,3.29,10,NaN
02/27/2025 14:24:33.940,22.98,64.63,1.16.3,Free_feed,2,4.18,NaN,0,PelletInWell,Left,20,27,68,0,NaN,NaN,NaN
02/27/2025 14:24:34.843,22.99,64.61,1.16.3,Free_feed,2,4.18,3,0,Pellet,Left,20,27,69,0,0.76,11,NaN
02/27/2025 14:24:43.839,22.98,64.61,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,20,27,69,0,NaN,NaN,NaN
02/27/2025 14:39:39.453,22.98,64.73,1.16.3,Free_feed,2,4.17,3,0,Pellet,Left,20,27,70,0,Timed_out,905,NaN
02/27/2025 14:39:46.239,22.98,64.77,1.16.3,Free_feed,2,4.16,NaN,0,PelletInWell,Left,20,27,70,0,NaN,NaN,NaN
02/27/2025 14:39:51.035,22.98,64.74,1.16.3,Free_feed,2,4.17,2,0,Pellet,Left,20,27,71,0,4.73,12,NaN
02/27/2025 14:39:59.820,22.99,64.75,1.16.3,Free_feed,2,4.17,NaN,0,PelletInWell,Left,20,27,71,0,NaN,NaN,NaN
