MM/DD/YYYY hh:mm:ss.SSS,Temp,Humidity,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
03/04/2025 11:57:18.168,22.36,66.52,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,5,4,14,0,NaN,NaN,NaN
03/04/2025 11:57:19.472,22.36,66.54,1.16.3,Free_feed,16,4.18,1,0,Pellet,Left,5,4,15,0,1.21,8,NaN
03/04/2025 11:57:25.791,22.36,66.66,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,5,4,15,0,NaN,NaN,NaN
03/04/2025 11:57:29.902,22.35,66.58,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,5,4,16,0,4.09,10,NaN
03/04/2025 11:57:36.275,22.37,66.59,1.16.3,Free_feed,16,4.18,NaN,0,PelletInWell,Left,5,4,16,0,NaN,NaN,NaN
03/04/2025 11:57:39.608,22.37,66.58,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,5,4,17,0,3.26,10,NaN
03/04/2025 11:57:45.931,22.37,66.64,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,5,4,17,0,NaN,NaN,NaN
03/04/2025 11:57:53.649,22.37,66.60,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,5,4,18,0,7.58,14,NaN
03/04/2025 11:57:59.962,22.38,66.67,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,5,4,18,0,NaN,NaN,NaN
03/04/2025 11:58:06.084,22.39,66.54,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,5,4,19,0,6.07,12,NaN
03/04/2025 11:58:12.426,22.38,66.62,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,5,4,19,0,NaN,NaN,NaN
03/04/2025 11:58:18.018,22.36,66.51,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,5,4,20,0,5.52,12,NaN
03/04/2025 11:58:26.538,22.37,66.50,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,5,4,20,0,NaN,NaN,NaN
03/04/2025 11:58:29.446,22.36,66.49,1.16.3,Free_feed,16,4.19,2,0,Pellet,Left,5,4,21,0,2.51,11,NaN
03/04/2025 11:58:36.164,22.36,66.49,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,5,4,21,0,NaN,NaN,NaN
03/04/2025 11:58:59.372,22.34,66.63,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,5,4,22,0,23.02,30,NaN
03/04/2025 11:59:06.289,22.36,66.57,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,5,4,22,0,NaN,NaN,NaN
03/04/2025 12:15:09.579,22.35,66.58,1.16.3,Free_feed,16,4.19,NaN,0,LeftWithPellet,Left,6,4,22,0,NaN,NaN,0.84
03/04/2025 12:15:30.720,22.37,66.54,1.16.3,Free_feed,16,4.19,NaN,0,LeftWithPellet,Left,7,4,22,0,NaN,NaN,1.04
03/04/2025 12:21:46.562,22.51,66.61,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,7,4,23,0,Timed_out,1368,NaN
03/04/2025 12:21:52.881,22.51,66.62,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,7,4,23,0,NaN,NaN,NaN
03/04/2025 12:21:55.845,22.51,66.59,1.16.3,Free_feed,16,4.18,1,0,Pellet,Left,7,4,24,0,2.92,9,NaN
03/04/2025 12:22:02.233,22.50,66.58,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,7,4,24,0,NaN,NaN,NaN
03/04/2025 12:29:54.217,22.52,67.34,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,7,4,25,0,Timed_out,478,NaN
03/04/2025 12:30:01.007,22.50,67.49,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,7,4,25,0,NaN,NaN,NaN
03/04/2025 12:30:32.032,22.50,67.44,1.16.3,Free_feed,16,4.19,NaN,0,LeftWithPellet,Left,8,4,25,0,NaN,NaN,0.00
03/04/2025 12:37:36.744,22.56,67.53,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,8,4,26,0,Timed_out,463,NaN
03/04/2025 12:37:43.059,22.55,67.61,1.16.3,Free_feed,16,4.20,NaN,0,PelletInWell,Left,8,4,26,0,NaN,NaN,NaN
03/04/2025 12:37:52.839,22.56,67.57,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,8,4,27,0,9.71,16,NaN
03/04/2025 12:37:59.235,22.57,67.54,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,8,4,27,0,NaN,NaN,NaN
03/04/2025 12:37:59.538,22.58,67.53,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,8,4,28,0,0.25,7,NaN
03/04/2025 12:38:05.852,22.55,67.61,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,8,4,28,0,NaN,NaN,NaN
03/04/2025 12:38:10.255,22.56,67.61,1.16.3,Free_feed,16,4.18,NaN,0,LeftWithPellet,Left,9,4,28,0,NaN,NaN,0.42
03/04/2025 12:39:25.712,22.58,67.64,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,9,4,29,0,Timed_out,86,NaN
03/04/2025 12:39:32.082,22.58,67.66,1.16.3,Free_feed,16,4.18,NaN,0,PelletInWell,Left,9,4,29,0,NaN,NaN,NaN
03/04/2025 12:39:33.013,22.58,67.64,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,9,4,30,0,0.79,7,NaN
03/04/2025 12:39:39.332,22.58,67.65,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,9,4,30,0,NaN,NaN,NaN
03/04/2025 12:39:43.899,22.56,67.72,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,9,4,31,0,4.50,11,NaN
03/04/2025 12:39:52.302,22.58,67.67,1.16.3,Free_feed,16,4.18,NaN,0,PelletInWell,Left,9,4,31,0,NaN,NaN,NaN
03/04/2025 12:54:42.103,22.61,67.61,1.16.3,Free_feed,16,4.19,2,0,Pellet,Left,9,4,32,0,Timed_out,899,NaN
03/04/2025 12:54:48.439,22.61,67.57,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,9,4,32,0,NaN,NaN,NaN
03/04/2025 12:54:49.745,22.62,67.58,1.16.3,Free_feed,16,4.18,1,0,Pellet,Left,9,4,33,0,1.21,7,NaN
03/04/2025 12:54:56.132,22.61,67.67,1.16.3,Free_feed,16,4.18,NaN,0,PelletInWell,Left,9,4,33,0,NaN,NaN,NaN
03/04/2025 12:55:00.046,22.62,67.65,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,9,4,34,0,3.81,10,NaN
03/04/2025 12:55:06.364,22.62,67.61,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,9,4,34,0,NaN,NaN,NaN
03/04/2025 12:55:10.474,22.63,67.57,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,9,4,35,0,4.09,11,NaN
03/04/2025 12:55:16.878,22.62,67.64,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,9,4,35,0,NaN,NaN,NaN
03/04/2025 12:55:20.788,22.62,67.64,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,9,4,36,0,3.81,10,NaN
03/04/2025 12:55:27.108,22.61,67.64,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,9,4,36,0,NaN,NaN,NaN
03/04/2025 12:55:29.814,22.63,67.61,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,9,4,37,0,2.65,9,NaN
03/04/2025 12:55:36.129,22.62,67.63,1.16.3,Free_feed,16,4.18,NaN,0,PelletInWell,Left,9,4,37,0,NaN,NaN,NaN
03/04/2025 12:55:41.639,22.61,67.59,1.16.3,Free_feed,16,4.18,1,0,Pellet,Left,9,4,38,0,5.39,12,NaN
03/04/2025 12:55:49.972,22.62,67.56,1.16.3,Free_feed,16,4.18,NaN,0,PelletInWell,Left,9,4,38,0,NaN,NaN,NaN
03/04/2025 13:08:58.593,22.63,67.55,1.16.3,Free_feed,16,4.19,2,0,Pellet,Left,9,4,39,0,Timed_out,797,NaN
03/04/2025 13:09:04.909,22.63,67.57,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,9,4,39,0,NaN,NaN,NaN
03/04/2025 13:18:27.683,22.68,67.41,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,9,4,40,0,Timed_out,569,NaN
03/04/2025 13:18:34.032,22.68,67.42,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,9,4,40,0,NaN,NaN,NaN
03/04/2025 13:18:36.817,22.68,67.42,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,9,4,41,0,2.72,9,NaN
03/04/2025 13:18:43.170,22.68,67.38,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,9,4,41,0,NaN,NaN,NaN
03/04/2025 13:18:46.679,22.67,67.34,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,9,4,42,0,3.40,10,NaN
03/04/2025 13:18:53.007,22.68,67.39,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,9,4,42,0,NaN,NaN,NaN
03/04/2025 13:18:55.514,22.68,67.35,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,9,4,43,0,2.44,9,NaN
03/04/2025 13:19:01.853,22.66,67.57,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,9,4,43,0,NaN,NaN,NaN
03/04/2025 13:19:02.586,22.66,67.58,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,9,4,44,0,0.66,7,NaN
03/04/2025 13:19:08.980,22.67,67.51,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,9,4,44,0,NaN,NaN,NaN
03/04/2025 13:19:12.494,22.65,67.49,1.16.3,Free_feed,16,4.18,1,0,Pellet,Left,9,4,45,0,3.40,10,NaN
03/04/2025 13:19:18.812,22.67,67.40,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,9,4,45,0,NaN,NaN,NaN
03/04/2025 13:23:44.844,22.63,67.77,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,9,4,46,0,Timed_out,272,NaN
03/04/2025 13:23:51.160,22.62,67.79,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,9,4,46,0,NaN,NaN,NaN
03/04/2025 13:23:52.504,22.63,67.78,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,9,4,47,0,1.28,8,NaN
03/04/2025 13:23:58.842,22.64,67.82,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,9,4,47,0,NaN,NaN,NaN
03/04/2025 13:24:00.747,22.64,67.83,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,9,4,48,0,1.76,8,NaN
03/04/2025 13:24:07.070,22.63,67.84,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,9,4,48,0,NaN,NaN,NaN
03/04/2025 13:24:09.177,22.62,67.79,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,9,4,49,0,2.03,9,NaN
03/04/2025 13:24:15.499,22.62,67.73,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,9,4,49,0,NaN,NaN,NaN
03/04/2025 13:24:19.815,22.62,67.70,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,9,4,50,0,4.22,10,NaN
03/04/2025 13:24:26.136,22.62,67.68,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,9,4,50,0,NaN,NaN,NaN
03/04/2025 13:24:30.133,22.62,67.75,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,9,4,51,0,3.95,11,NaN
03/04/2025 13:24:36.484,22.62,67.67,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,9,4,51,0,NaN,NaN,NaN
03/04/2025 13:24:40.022,22.63,67.66,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,9,4,52,0,3.47,10,NaN
03/04/2025 13:24:46.336,22.63,67.63,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,9,4,52,0,NaN,NaN,NaN
03/04/2025 13:28:41.801,22.64,67.77,1.16.3,Free_feed,16,4.19,NaN,0,LeftWithPellet,Left,10,4,52,0,NaN,NaN,0.18
03/04/2025 13:38:19.832,22.61,68.12,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,10,4,53,0,Timed_out,820,NaN
03/04/2025 13:38:26.243,22.62,68.10,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,10,4,53,0,NaN,NaN,NaN
03/04/2025 13:38:29.372,22.63,67.99,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,10,4,54,0,3.06,9,NaN
03/04/2025 13:38:35.735,22.63,67.81,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,10,4,54,0,NaN,NaN,NaN
03/04/2025 13:38:37.087,22.63,67.79,1.16.3,Free_feed,16,4.18,1,0,Pellet,Left,10,4,55,0,1.28,8,NaN
03/04/2025 13:38:43.400,22.63,67.84,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,10,4,55,0,NaN,NaN,NaN
03/04/2025 13:38:45.907,22.64,67.87,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,10,4,56,0,2.44,9,NaN
03/04/2025 13:38:52.236,22.63,67.87,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,10,4,56,0,NaN,NaN,NaN
03/04/2025 13:39:00.760,22.62,67.88,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,10,4,57,0,8.40,14,NaN
03/04/2025 13:39:07.077,22.63,67.95,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,10,4,57,0,NaN,NaN,NaN
03/04/2025 13:43:24.276,22.63,67.65,1.16.3,Free_feed,16,4.19,NaN,0,LeftWithPellet,Left,11,4,57,0,NaN,NaN,0.45
03/04/2025 13:43:36.249,22.66,67.71,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,11,4,58,0,Timed_out,276,NaN
03/04/2025 13:43:42.568,22.66,67.72,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,11,4,58,0,NaN,NaN,NaN
03/04/2025 13:51:31.837,22.65,67.71,1.16.3,Free_feed,16,4.18,1,0,Pellet,Left,11,4,59,0,Timed_out,476,NaN
03/04/2025 13:51:38.167,22.66,67.73,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,11,4,59,0,NaN,NaN,NaN
03/04/2025 13:51:42.526,22.67,67.73,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,11,4,60,0,4.29,10,NaN
03/04/2025 13:51:48.841,22.66,67.74,1.16.3,Free_feed,16,4.20,NaN,0,PelletInWell,Left,11,4,60,0,NaN,NaN,NaN
03/04/2025 13:52:46.570,22.67,68.00,1.16.3,Free_feed,16,4.18,NaN,0,RightWithPellet,Left,11,5,60,0,NaN,NaN,0.19
03/04/2025 13:53:25.050,22.66,67.86,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,11,5,61,0,Timed_out,103,NaN
03/04/2025 13:53:33.459,22.66,68.01,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,11,5,61,0,NaN,NaN,NaN
03/04/2025 14:01:46.884,22.72,67.78,1.16.3,Free_feed,16,4.18,2,0,Pellet,Left,11,5,62,0,Timed_out,502,NaN
03/04/2025 14:01:53.262,22.72,67.76,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,11,5,62,0,NaN,NaN,NaN
03/04/2025 14:01:56.975,22.72,67.69,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,11,5,63,0,3.61,10,NaN
03/04/2025 14:02:03.293,22.72,67.56,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,11,5,63,0,NaN,NaN,NaN
03/04/2025 14:02:05.801,22.71,67.51,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,11,5,64,0,2.37,9,NaN
03/04/2025 14:02:14.123,22.71,67.64,1.16.3,Free_feed,16,4.20,NaN,0,PelletInWell,Left,11,5,64,0,NaN,NaN,NaN
03/04/2025 14:02:14.509,22.72,67.62,1.16.3,Free_feed,16,4.18,2,0,Pellet,Left,11,5,65,0,0.32,8,NaN
03/04/2025 14:02:20.870,22.70,67.65,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,11,5,65,0,NaN,NaN,NaN
03/04/2025 14:02:26.395,22.71,67.57,1.16.3,Free_feed,16,4.18,1,0,Pellet,Left,11,5,66,0,5.46,12,NaN
03/04/2025 14:02:32.713,22.72,67.56,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,11,5,66,0,NaN,NaN,NaN
03/04/2025 14:02:37.685,22.73,67.63,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,11,5,67,0,4.91,11,NaN
03/04/2025 14:02:44.074,22.71,67.55,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,11,5,67,0,NaN,NaN,NaN
03/04/2025 14:02:45.422,22.71,67.54,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,11,5,68,0,1.28,8,NaN
03/04/2025 14:02:53.782,22.71,67.62,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,11,5,68,0,NaN,NaN,NaN
03/04/2025 14:02:56.362,22.71,67.61,1.16.3,Free_feed,16,4.19,2,0,Pellet,Left,11,5,69,0,2.51,11,NaN
03/04/2025 14:03:02.764,22.71,67.60,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,11,5,69,0,NaN,NaN,NaN
03/04/2025 14:03:04.669,22.73,67.59,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,11,5,70,0,1.83,8,NaN
03/04/2025 14:03:11.015,22.72,67.64,1.16.3,Free_feed,16,4.18,NaN,0,PelletInWell,Left,11,5,70,0,NaN,NaN,NaN
03/04/2025 14:03:16.126,22.72,67.58,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,11,5,71,0,4.97,12,NaN
03/04/2025 14:03:22.441,22.71,67.51,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,11,5,71,0,NaN,NaN,NaN
03/04/2025 14:03:29.974,22.71,67.45,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,11,5,72,0,7.51,14,NaN
03/04/2025 14:03:36.492,22.70,67.54,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,11,5,72,0,NaN,NaN,NaN
03/04/2025 14:05:32.698,22.70,67.49,1.16.3,Free_feed,16,4.18,NaN,0,RightWithPellet,Left,11,6,72,0,NaN,NaN,0.23
03/04/2025 14:05:37.830,22.69,67.52,1.16.3,Free_feed,16,4.19,NaN,0,LeftWithPellet,Left,12,6,72,0,NaN,NaN,0.50
03/04/2025 14:05:39.190,22.69,67.55,1.16.3,Free_feed,16,4.19,NaN,0,LeftWithPellet,Left,13,6,72,0,NaN,NaN,0.31
03/04/2025 14:13:41.786,22.73,66.93,1.16.3,Free_feed,16,4.18,2,0,Pellet,Left,13,6,73,0,Timed_out,611,NaN
03/04/2025 14:13:48.507,22.71,66.96,1.16.3,Free_feed,16,4.18,NaN,0,PelletInWell,Left,13,6,73,0,NaN,NaN,NaN
03/04/2025 14:13:52.416,22.74,66.90,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,13,6,74,0,3.78,11,NaN
03/04/2025 14:13:59.331,22.72,66.91,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,13,6,74,0,NaN,NaN,NaN
03/04/2025 14:21:46.958,22.69,67.14,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,13,6,75,0,Timed_out,474,NaN
03/04/2025 14:21:53.719,22.68,67.01,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,13,6,75,0,NaN,NaN,NaN
03/04/2025 14:21:54.021,22.70,67.01,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,13,6,76,0,0.64,8,NaN
03/04/2025 14:22:00.343,22.67,67.05,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,13,6,76,0,NaN,NaN,NaN
03/04/2025 14:22:04.055,22.68,67.03,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,13,6,77,0,3.67,10,NaN
03/04/2025 14:22:10.571,22.68,67.04,1.16.3,Free_feed,16,4.18,NaN,0,PelletInWell,Left,13,6,77,0,NaN,NaN,NaN
03/04/2025 14:22:13.975,22.67,67.18,1.16.3,Free_feed,16,4.19,2,0,Pellet,Left,13,6,78,0,3.40,10,NaN
03/04/2025 14:22:20.691,22.66,67.08,1.16.3,Free_feed,16,4.18,NaN,0,PelletInWell,Left,13,6,78,0,NaN,NaN,NaN
03/04/2025 14:22:22.599,22.66,67.12,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,13,6,79,0,2.20,8,NaN
03/04/2025 14:22:28.918,22.63,67.13,1.16.3,Free_feed,16,4.18,NaN,0,PelletInWell,Left,13,6,79,0,NaN,NaN,NaN
03/04/2025 14:22:33.689,22.63,67.12,1.16.3,Free_feed,16,4.18,1,0,Pellet,Left,13,6,80,0,4.70,12,NaN
03/04/2025 14:22:40.035,22.63,67.15,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,13,6,80,0,NaN,NaN,NaN
03/04/2025 14:34:42.717,22.59,67.57,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,13,6,81,0,Timed_out,729,NaN
03/04/2025 14:34:49.104,22.60,67.45,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,13,6,81,0,NaN,NaN,NaN
03/04/2025 14:34:52.615,22.59,67.36,1.16.3,Free_feed,16,4.19,1,0,Pellet,Left,13,6,82,0,3.40,10,NaN
03/04/2025 14:34:58.801,22.59,67.36,1.16.3,Free_feed,16,4.19,NaN,0,PelletInWell,Left,13,6,82,0,NaN,NaN,NaN
03/04/2025 14:35:02.410,22.59,67.39,1.16.3,Free_feed,16,4.18,1,0,Pellet,Left,13,6,83,0,3.54,9,NaN
