MM/DD/YYYY hh:mm:ss.SSS,Temp,Humidity,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
03/04/2025 12:48:11.069,22.91,65.77,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,104,83,289,0,2.64,9,NaN
03/04/2025 12:48:17.584,22.90,65.85,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,104,83,289,0,NaN,NaN,NaN
03/04/2025 12:51:12.270,22.94,65.51,1.16.3,Free_feed,13,4.27,NaN,0,RightWithPellet,Left,104,84,289,0,NaN,NaN,0.26
03/04/2025 12:51:48.680,22.95,65.45,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,104,84,290,0,Timed_out,218,NaN
03/04/2025 12:51:55.199,22.94,65.40,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,104,84,290,0,NaN,NaN,NaN
03/04/2025 12:51:55.502,22.98,65.39,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,104,84,291,0,0.32,7,NaN
03/04/2025 12:52:02.024,22.96,65.35,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,104,84,291,0,NaN,NaN,NaN
03/04/2025 12:52:11.146,22.96,65.34,1.16.3,Free_feed,13,4.27,1,0,Pellet,Left,104,84,292,0,9.09,15,NaN
03/04/2025 12:52:17.465,22.96,65.30,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,104,84,292,0,NaN,NaN,NaN
03/04/2025 12:53:10.192,22.98,65.49,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,104,84,293,0,52.70,59,NaN
03/04/2025 12:53:16.560,22.96,65.45,1.16.3,Free_feed,13,4.25,NaN,0,PelletInWell,Left,104,84,293,0,NaN,NaN,NaN
03/04/2025 12:53:19.875,22.99,65.41,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,104,84,294,0,3.19,10,NaN
03/04/2025 12:53:28.413,22.98,65.50,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,104,84,294,0,NaN,NaN,NaN
03/04/2025 12:58:57.720,22.98,65.77,1.16.3,Free_feed,13,4.27,2,0,Pellet,Left,104,84,295,0,Timed_out,338,NaN
03/04/2025 12:59:04.078,23.00,65.86,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,104,84,295,0,NaN,NaN,NaN
03/04/2025 12:59:06.446,22.99,65.82,1.16.3,Free_feed,13,4.27,1,0,Pellet,Left,104,84,296,0,2.30,8,NaN
03/04/2025 12:59:12.869,23.00,65.79,1.16.3,Free_feed,13,4.25,NaN,0,PelletInWell,Left,104,84,296,0,NaN,NaN,NaN
03/04/2025 12:59:18.255,22.99,65.72,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,104,84,297,0,5.32,12,NaN
03/04/2025 12:59:24.169,23.01,65.55,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,104,84,297,0,NaN,NaN,NaN
03/04/2025 13:02:18.412,23.01,65.37,1.16.3,Free_feed,13,4.26,NaN,0,RightWithPellet,Left,104,85,297,0,NaN,NaN,1.08
03/04/2025 13:04:22.347,23.01,65.40,1.16.3,Free_feed,13,4.26,NaN,0,LeftWithPellet,Left,105,85,297,0,NaN,NaN,0.63
03/04/2025 13:04:26.655,23.02,65.53,1.16.3,Free_feed,13,4.27,NaN,0,RightWithPellet,Left,105,86,297,0,NaN,NaN,0.51
03/04/2025 13:04:27.360,23.02,65.55,1.16.3,Free_feed,13,4.27,NaN,0,RightWithPellet,Left,105,87,297,0,NaN,NaN,0.14
03/04/2025 13:04:30.471,23.01,65.59,1.16.3,Free_feed,13,4.26,NaN,0,RightWithPellet,Left,105,88,297,0,NaN,NaN,0.02
03/04/2025 13:08:10.968,22.98,65.43,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,105,88,298,0,Timed_out,533,NaN
03/04/2025 13:08:17.331,23.01,65.39,1.16.3,Free_feed,13,4.27,NaN,0,PelletInWell,Left,105,88,298,0,NaN,NaN,NaN
03/04/2025 13:08:21.039,23.00,65.37,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,105,88,299,0,3.61,10,NaN
03/04/2025 13:08:27.417,23.01,65.36,1.16.3,Free_feed,13,4.27,NaN,0,PelletInWell,Left,105,88,299,0,NaN,NaN,NaN
03/04/2025 13:08:30.130,23.01,65.33,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,105,88,300,0,2.64,9,NaN
03/04/2025 13:08:36.643,23.01,65.38,1.16.3,Free_feed,13,4.27,NaN,0,PelletInWell,Left,105,88,300,0,NaN,NaN,NaN
03/04/2025 13:08:42.623,23.00,65.52,1.16.3,Free_feed,13,4.27,1,0,Pellet,Left,105,88,301,0,6.00,13,NaN
03/04/2025 13:08:49.030,23.00,65.53,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,105,88,301,0,NaN,NaN,NaN
03/04/2025 13:09:01.198,23.01,65.50,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,105,88,302,0,12.10,18,NaN
03/04/2025 13:09:07.718,23.00,65.42,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,105,88,302,0,NaN,NaN,NaN
03/04/2025 13:09:15.454,23.00,65.41,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,105,88,303,0,7.65,14,NaN
03/04/2025 13:09:21.772,23.00,65.44,1.16.3,Free_feed,13,4.25,NaN,0,PelletInWell,Left,105,88,303,0,NaN,NaN,NaN
03/04/2025 13:26:03.485,23.07,65.21,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,105,88,304,0,Timed_out,1009,NaN
03/04/2025 13:26:09.877,23.08,65.14,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,105,88,304,0,NaN,NaN,NaN
03/04/2025 13:26:12.660,23.08,65.12,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,105,88,305,0,2.71,9,NaN
03/04/2025 13:26:19.177,23.07,65.14,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,105,88,305,0,NaN,NaN,NaN
03/04/2025 13:26:25.093,23.08,65.13,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,105,88,306,0,5.87,12,NaN
03/04/2025 13:26:31.471,23.07,65.16,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,105,88,306,0,NaN,NaN,NaN
03/04/2025 13:26:39.591,23.09,65.20,1.16.3,Free_feed,13,4.27,1,0,Pellet,Left,105,88,307,0,7.99,15,NaN
03/04/2025 13:26:45.511,23.09,65.27,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,105,88,307,0,NaN,NaN,NaN
03/04/2025 13:32:28.339,23.08,65.17,1.16.3,Free_feed,13,4.26,NaN,0,LeftWithPellet,Left,106,88,307,0,NaN,NaN,0.33
03/04/2025 13:35:40.391,23.08,65.22,1.16.3,Free_feed,13,4.26,NaN,0,LeftWithPellet,Left,107,88,307,0,NaN,NaN,0.26
03/04/2025 13:35:49.511,23.08,65.21,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,107,88,308,0,Timed_out,550,NaN
03/04/2025 13:35:55.843,23.08,65.16,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,88,308,0,NaN,NaN,NaN
03/04/2025 13:36:02.186,23.08,65.23,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,107,88,309,0,6.28,12,NaN
03/04/2025 13:36:08.700,23.07,65.23,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,88,309,0,NaN,NaN,NaN
03/04/2025 13:36:13.813,23.08,65.24,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,107,88,310,0,5.11,12,NaN
03/04/2025 13:36:20.157,23.09,65.25,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,88,310,0,NaN,NaN,NaN
03/04/2025 13:36:24.671,23.11,65.35,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,107,88,311,0,4.42,11,NaN
03/04/2025 13:36:31.191,23.07,65.33,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,88,311,0,NaN,NaN,NaN
03/04/2025 13:36:38.310,23.08,65.36,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,107,88,312,0,7.03,13,NaN
03/04/2025 13:36:44.624,23.08,65.33,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,88,312,0,NaN,NaN,NaN
03/04/2025 13:36:52.646,23.08,65.28,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,107,88,313,0,7.96,15,NaN
03/04/2025 13:36:59.035,23.08,65.23,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,88,313,0,NaN,NaN,NaN
03/04/2025 13:37:08.255,23.08,65.18,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,107,88,314,0,9.15,16,NaN
03/04/2025 13:37:14.641,23.06,65.23,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,88,314,0,NaN,NaN,NaN
03/04/2025 13:37:27.424,23.07,65.28,1.16.3,Free_feed,13,4.25,1,0,Pellet,Left,107,88,315,0,12.72,19,NaN
03/04/2025 13:37:33.938,23.08,65.28,1.16.3,Free_feed,13,4.25,NaN,0,PelletInWell,Left,107,88,315,0,NaN,NaN,NaN
03/04/2025 13:37:51.373,23.07,65.40,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,107,88,316,0,17.46,24,NaN
03/04/2025 13:37:57.785,23.08,65.39,1.16.3,Free_feed,13,4.27,NaN,0,PelletInWell,Left,107,88,316,0,NaN,NaN,NaN
03/04/2025 13:43:40.577,23.07,65.60,1.16.3,Free_feed,13,4.25,1,0,Pellet,Left,107,88,317,0,Timed_out,349,NaN
03/04/2025 13:43:46.943,23.08,65.58,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,88,317,0,NaN,NaN,NaN
03/04/2025 13:43:51.456,23.08,65.56,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,107,88,318,0,4.36,11,NaN
03/04/2025 13:43:57.784,23.07,65.59,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,88,318,0,NaN,NaN,NaN
03/04/2025 13:44:04.901,23.08,65.59,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,107,88,319,0,6.96,13,NaN
03/04/2025 13:44:11.245,23.09,65.65,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,88,319,0,NaN,NaN,NaN
03/04/2025 13:44:20.187,23.08,65.61,1.16.3,Free_feed,13,4.25,1,0,Pellet,Left,107,88,320,0,8.88,15,NaN
03/04/2025 13:44:28.708,23.07,65.68,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,88,320,0,NaN,NaN,NaN
03/04/2025 13:44:47.670,23.07,65.69,1.16.3,Free_feed,13,4.26,2,0,Pellet,Left,107,88,321,0,18.90,28,NaN
03/04/2025 13:44:54.035,23.07,65.61,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,88,321,0,NaN,NaN,NaN
03/04/2025 13:45:10.778,23.07,65.43,1.16.3,Free_feed,13,4.25,1,0,Pellet,Left,107,88,322,0,16.63,23,NaN
03/04/2025 13:45:16.695,23.08,65.42,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,88,322,0,NaN,NaN,NaN
03/04/2025 14:38:37.571,22.98,65.43,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,107,88,323,0,Timed_out,3207,NaN
03/04/2025 14:38:44.094,22.99,65.31,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,88,323,0,NaN,NaN,NaN
03/04/2025 14:39:10.249,22.99,65.20,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,107,88,324,0,26.13,33,NaN
03/04/2025 14:39:18.633,22.98,65.48,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,88,324,0,NaN,NaN,NaN
03/04/2025 14:39:19.978,23.00,65.50,1.16.3,Free_feed,13,4.26,2,0,Pellet,Left,107,88,325,0,1.27,10,NaN
03/04/2025 14:39:28.498,22.99,65.48,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,88,325,0,NaN,NaN,NaN
03/04/2025 14:39:29.888,22.98,65.48,1.16.3,Free_feed,13,4.26,2,0,Pellet,Left,107,88,326,0,1.41,10,NaN
03/04/2025 14:39:36.406,22.99,65.45,1.16.3,Free_feed,13,4.27,NaN,0,PelletInWell,Left,107,88,326,0,NaN,NaN,NaN
03/04/2025 14:50:07.753,22.96,65.55,1.16.3,Free_feed,13,4.27,NaN,0,RightWithPellet,Left,107,89,326,0,NaN,NaN,0.30
03/04/2025 14:51:25.804,22.94,65.47,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,107,89,327,0,Timed_out,715,NaN
03/04/2025 14:51:32.216,22.94,65.49,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,89,327,0,NaN,NaN,NaN
03/04/2025 14:51:32.950,22.96,65.50,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,107,89,328,0,0.66,8,NaN
03/04/2025 14:51:39.340,22.93,65.43,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,89,328,0,NaN,NaN,NaN
03/04/2025 14:51:43.051,22.94,65.43,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,107,89,329,0,3.60,10,NaN
03/04/2025 14:51:49.411,22.94,65.39,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,89,329,0,NaN,NaN,NaN
03/04/2025 14:51:55.925,22.95,65.43,1.16.3,Free_feed,13,4.25,1,0,Pellet,Left,107,89,330,0,6.41,13,NaN
03/04/2025 14:52:02.310,22.95,65.33,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,89,330,0,NaN,NaN,NaN
03/04/2025 14:52:08.039,22.94,65.39,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,107,89,331,0,5.66,12,NaN
03/04/2025 14:52:14.386,22.95,65.39,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,89,331,0,NaN,NaN,NaN
03/04/2025 14:52:20.795,22.95,65.55,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,107,89,332,0,6.34,12,NaN
03/04/2025 14:52:27.310,22.97,65.44,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,89,332,0,NaN,NaN,NaN
03/04/2025 14:52:33.430,22.97,65.46,1.16.3,Free_feed,13,4.26,2,0,Pellet,Left,107,89,333,0,6.00,13,NaN
03/04/2025 14:52:39.795,22.95,65.54,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,89,333,0,NaN,NaN,NaN
03/04/2025 14:58:41.082,23.00,65.36,1.16.3,Free_feed,13,4.27,1,0,Pellet,Left,107,89,334,0,Timed_out,368,NaN
03/04/2025 14:58:47.443,22.99,65.41,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,89,334,0,NaN,NaN,NaN
03/04/2025 14:58:51.954,22.99,65.46,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,107,89,335,0,4.36,11,NaN
03/04/2025 14:58:58.280,22.98,65.46,1.16.3,Free_feed,13,4.27,NaN,0,PelletInWell,Left,107,89,335,0,NaN,NaN,NaN
03/04/2025 14:59:02.294,22.98,65.50,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,107,89,336,0,3.95,10,NaN
03/04/2025 14:59:08.811,22.99,65.47,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,89,336,0,NaN,NaN,NaN
03/04/2025 14:59:12.922,22.99,65.48,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,107,89,337,0,4.08,11,NaN
03/04/2025 14:59:19.331,22.97,65.48,1.16.3,Free_feed,13,4.27,NaN,0,PelletInWell,Left,107,89,337,0,NaN,NaN,NaN
03/04/2025 14:59:26.089,22.98,65.45,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,107,89,338,0,6.69,13,NaN
03/04/2025 14:59:32.494,22.98,65.48,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,89,338,0,NaN,NaN,NaN
03/04/2025 14:59:39.417,22.98,65.58,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,107,89,339,0,6.83,13,NaN
03/04/2025 14:59:45.758,22.95,65.51,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,89,339,0,NaN,NaN,NaN
03/04/2025 15:58:07.311,23.01,65.51,1.16.3,Free_feed,13,4.27,1,0,Pellet,Left,107,89,340,0,Timed_out,3508,NaN
03/04/2025 15:58:13.688,23.00,65.40,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,89,340,0,NaN,NaN,NaN
03/04/2025 15:58:14.073,23.02,65.39,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,107,89,341,0,0.32,7,NaN
03/04/2025 15:58:20.590,23.02,65.51,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,89,341,0,NaN,NaN,NaN
03/04/2025 15:58:23.898,23.00,65.55,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,107,89,342,0,3.26,10,NaN
03/04/2025 15:58:30.244,23.00,65.56,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,89,342,0,NaN,NaN,NaN
03/04/2025 15:58:34.564,23.00,65.55,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,107,89,343,0,4.16,11,NaN
03/04/2025 15:58:40.881,23.01,65.47,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,107,89,343,0,NaN,NaN,NaN
03/04/2025 16:02:23.419,22.99,65.41,1.16.3,Free_feed,13,4.26,NaN,0,LeftWithPellet,Left,108,89,343,0,NaN,NaN,0.00
03/04/2025 16:02:25.370,23.00,65.41,1.16.3,Free_feed,13,4.26,NaN,0,LeftWithPellet,Left,109,89,343,0,NaN,NaN,0.00
03/04/2025 16:02:26.513,23.01,65.40,1.16.3,Free_feed,13,4.26,NaN,0,LeftWithPellet,Left,110,89,343,0,NaN,NaN,0.60
03/04/2025 16:02:34.263,23.00,65.54,1.16.3,Free_feed,13,4.26,NaN,0,RightWithPellet,Left,110,90,343,0,NaN,NaN,0.56
03/04/2025 16:02:35.166,23.02,65.55,1.16.3,Free_feed,13,4.26,NaN,0,RightWithPellet,Left,110,91,343,0,NaN,NaN,0.32
03/04/2025 16:02:36.270,23.01,65.53,1.16.3,Free_feed,13,4.27,NaN,0,RightWithPellet,Left,110,92,343,0,NaN,NaN,0.09
03/04/2025 16:02:38.846,23.00,65.53,1.16.3,Free_feed,13,4.26,NaN,0,RightWithPellet,Left,110,93,343,0,NaN,NaN,0.02
03/04/2025 16:02:42.224,23.00,65.52,1.16.3,Free_feed,13,4.26,NaN,0,RightWithPellet,Left,110,94,343,0,NaN,NaN,0.76
03/04/2025 16:02:43.216,23.00,65.51,1.16.3,Free_feed,13,4.26,1,0,Pellet,Left,110,94,344,0,Timed_out,248,NaN
03/04/2025 16:02:49.136,22.98,65.47,1.16.3,Free_feed,13,4.26,NaN,0,PelletInWell,Left,110,94,344,0,NaN,NaN,NaN
